event_id,code,signal_date,stage_group,sample_role_v022,expected_d2_date,expected_d3_date,label_d2_date,label_d3_date,daily_label_source_d2,daily_label_source_d3,daily_label_cache_path,daily_label_cache_mtime,daily_label_cache_sha256,d2_open_daily,d3_high_daily,d3_close_daily,daily_label_quality_ok,daily_label_quality_reason,target_training_eligible,tail_training_eligible,section,count
600769_2026-06-23,600769,2026-06-23,d0,TRAIN_PRIMARY,2026-06-24,2026-06-25,2026-06-24,2026-06-25,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600769_daily.pkl,2026-07-07 23:28:15,10713ff09098985f06629f82d98acc6117aee575a4fa3553be80709132dba6b4,21.92,22.09,21.5,True,ok,True,True,per_row,
601636_2026-06-18,601636,2026-06-23,post,TRAIN_PRIMARY,2026-06-24,2026-06-25,2026-06-24,2026-06-25,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\601636_daily.pkl,2026-07-05 23:28:31,8da65106199e2c14d400a9f2e9dcc62d318c986974f46d7b43e1d09eabb01308,7.6,8.36,8.35,True,ok,True,True,per_row,
603002_2026-06-18,603002,2026-06-23,post,TRAIN_PRIMARY,2026-06-24,2026-06-25,2026-06-24,2026-06-25,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603002_daily.pkl,2026-06-29 13:41:04,1ddc2803bc1029472674f5f2b54c9df94b4ef6dac03a87f98a9680bc22efd28a,22.57,25.15,24.95,True,ok,True,True,per_row,
603082_2026-06-23,603082,2026-06-23,d0,TRAIN_PRIMARY,2026-06-24,2026-06-25,2026-06-24,2026-06-25,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603082_daily.pkl,2026-07-31 17:42:07,71d27fb5517d9b766539cafe3675290f4aafd3f7c895ddaec180e57e6f5e3655,46.9,47.88,45.0,True,ok,True,True,per_row,
603115_2026-06-18,603115,2026-06-23,post,TRAIN_PRIMARY,2026-06-24,2026-06-25,2026-06-24,2026-06-25,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603115_daily.pkl,2026-08-03 22:01:16,391f3e67f5c0e3ccc65334d946a8157db9f19128bd6ed65a2faf24586bc78636,109.45,131.33,131.33,True,ok,True,True,per_row,
603186_2026-06-18,603186,2026-06-23,post,TRAIN_PRIMARY,2026-06-24,2026-06-25,2026-06-24,2026-06-25,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603186_daily.pkl,2026-07-17 23:23:13,c4e45905a76055c20dac2f10829a9f3d78deabab6ed6cfa5ca9ce2ea897cbbf9,236.0,269.87,262.8,True,ok,True,True,per_row,
603261_2026-06-22,603261,2026-06-23,post,TRAIN_PRIMARY,2026-06-24,2026-06-25,2026-06-24,2026-06-25,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603261_daily.pkl,2026-08-03 22:01:20,90eba491279846731d91ab663710eb21536c38dabd9f9163b7b4641d3328653c,49.58,53.58,52.0,True,ok,True,True,per_row,
603324_2026-06-22,603324,2026-06-23,post,TRAIN_PRIMARY,2026-06-24,2026-06-25,2026-06-24,2026-06-25,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603324_daily.pkl,2026-06-29 13:52:38,ac7cbb423091cc86c6bf60f163bf7a7b84cfcd855b26142b69f815c77d044000,39.77,49.83,47.76,True,ok,True,True,per_row,
603380_2026-06-23,603380,2026-06-23,d0,TRAIN_PRIMARY,2026-06-24,2026-06-25,2026-06-24,2026-06-25,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603380_daily.pkl,2026-07-13 13:17:43,c14fef574881956ad5e167eb01304277e36839550b8aa63934009da524a82f99,42.69,47.34,45.4,True,ok,True,True,per_row,
603663_2026-06-23,603663,2026-06-23,d0,TRAIN_PRIMARY,2026-06-24,2026-06-25,2026-06-24,2026-06-25,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603663_daily.pkl,2026-07-24 22:11:16,e5930299c2e6ce9e737a1de50997c0509bb163fc8ec1814102b392b846218bcd,102.0,105.0,100.48,True,ok,True,True,per_row,
603773_2026-06-18,603773,2026-06-23,post,TRAIN_PRIMARY,2026-06-24,2026-06-25,2026-06-24,2026-06-25,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603773_daily.pkl,2026-07-24 22:11:19,56c46e3afb3a75c762a70e199e28c87c80c9bc9d4554c39a8a49849a70aedf14,168.88,175.0,171.99,True,ok,True,True,per_row,
000070_2026-06-24,000070,2026-06-24,d0,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\000070_daily.pkl,2026-08-03 22:45:26,b4ef4015d3ba82e6c8bc1f1c3fc08eeb4a860040516b5a2e4afa30f75c175656,25.33,24.76,22.29,True,ok,True,True,per_row,
000571_2026-06-24,000571,2026-06-24,d0,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\000571_daily.pkl,2026-08-03 22:02:02,660f503402ced9e5e179cfb1e202bc5f872e5817b8a7d428a23d6dd30437b174,6.15,6.64,6.25,True,ok,True,True,per_row,
000657_2026-06-23,000657,2026-06-24,post,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\000657_daily.pkl,2026-06-29 14:04:57,88e8097d96fdf73b5dfa2381cdf3f965a212ab3fd8ba35513a9de3cf50d4a0b0,101.0,109.68,99.51,True,ok,True,True,per_row,
000783_2026-06-24,000783,2026-06-24,d0,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\000783_daily.pkl,2026-08-03 22:45:33,1329bbd35cbbacd644eb12ac0ff197bd8a45d124ec920301e3886f1460d9a9cb,9.33,10.18,9.76,True,ok,True,True,per_row,
000811_2026-06-23,000811,2026-06-24,post,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\000811_daily.pkl,2026-07-16 22:40:05,e69fc43cb344b0027486f45a287b43f01f389c596101816bfbb258ea7ad87dc0,50.92,55.27,53.12,True,ok,True,True,per_row,
001296_2026-06-23,001296,2026-06-24,post,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\001296_daily.pkl,2026-08-03 22:45:37,ff4a7516fceb9b3509ee419dd7e01787df536902e23b6fdb95dcf2a1b08568c7,21.11,20.71,19.61,True,ok,True,True,per_row,
002068_2026-06-24,002068,2026-06-24,d0,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002068_daily.pkl,2026-07-24 22:10:03,83733a5fe9c40ced4e5cd5782b9f805c719284ee4d1eec6a5bd56eec4b4eb2b0,14.68,15.63,14.6,True,ok,True,True,per_row,
002141_2026-06-22,002141,2026-06-24,post,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002141_daily.pkl,2026-07-31 17:40:59,28af4ffe9a94e84d306e22a2ca7b2337e63a6f2d7488983e16247a34c788356a,4.52,5.76,5.76,True,ok,True,True,per_row,
002297_2026-06-23,002297,2026-06-24,post,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002297_daily.pkl,2026-06-29 14:26:57,2aead9d8f6614ab514868be34815ad2c44fb65a983b7865efb93f1a681499d5e,33.19,33.48,30.89,True,ok,True,True,per_row,
002579_2026-06-22,002579,2026-06-24,post,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002579_daily.pkl,2026-07-16 22:40:17,6cff9829d78e51317751a63045debdcbcca02c4095f36467a612f7d5f8d4ee9e,19.28,23.4,22.78,True,ok,True,True,per_row,
002655_2026-06-23,002655,2026-06-24,post,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002655_daily.pkl,2026-06-29 14:27:04,cf78662d08d3913759f8a7b2105a48b13b5037b56d903d7317b8f45102f2b077,50.2,52.72,51.13,True,ok,True,True,per_row,
002672_2026-06-24,002672,2026-06-24,d0,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002672_daily.pkl,2026-08-03 22:45:47,4c82b208c0d0c5ed83f01d3c131b1e796bc478c3fa33efc96ce63210fd42ee8e,3.71,3.9,3.49,True,ok,True,True,per_row,
002805_2026-06-23,002805,2026-06-24,post,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002805_daily.pkl,2026-07-05 23:30:02,761512d7250c64bef9bf673e312e5aa7cebd87fff38981110774d7f8e526e3a2,29.39,29.08,26.56,True,ok,True,True,per_row,
002830_2026-06-24,002830,2026-06-24,d0,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002830_daily.pkl,2026-07-05 23:30:03,121a5c4f11b8c08b33a23d3f9f72e8f55affd2745fb218e2dbe80a9443de94af,17.54,16.97,16.37,True,ok,True,True,per_row,
002842_2026-06-23,002842,2026-06-24,post,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002842_daily.pkl,2026-07-06 21:56:53,13f1e499e23b7af2f72c1a6f4580504038862ff56cb25bdd89d33873f2fd75db,46.7,54.44,52.16,True,ok,True,True,per_row,
002989_2026-06-22,002989,2026-06-24,post,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002989_daily.pkl,2026-07-16 22:42:37,b96c01b46d451f231d3046e4f0627a5d84cd0b261a4b5cc22943e6df4fd6547c,38.48,36.83,33.87,True,ok,True,True,per_row,
003031_2026-06-23,003031,2026-06-24,post,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\003031_daily.pkl,2026-07-24 22:10:34,a3da915b290a0bbbbed2326c3f6a36e27dd23721f61e37f938f9778185cbfc4e,193.51,191.0,183.1,True,ok,True,True,per_row,
600162_2026-06-23,600162,2026-06-24,post,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600162_daily.pkl,2026-08-03 21:59:03,942458285e82ba0745d4a56727074ae5bb06b9977000c465bbaafb227ab747e3,3.69,3.5,3.16,True,ok,True,True,per_row,
600172_2026-06-24,600172,2026-06-24,d0,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600172_daily.pkl,2026-07-13 13:16:49,faaca1770c89874c3535192a53753aab95914cca511d8d82ab80419b07f29a57,16.83,17.78,16.65,True,ok,True,True,per_row,
600322_2026-06-24,600322,2026-06-24,d0,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600322_daily.pkl,2026-08-03 22:45:59,9fa2d01eed2582ef7b97ab8446f3bab68b5271a5848c0394c1c3e284a923c614,2.75,2.8,2.69,True,ok,True,True,per_row,
600400_2026-06-24,600400,2026-06-24,d0,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600400_daily.pkl,2026-08-03 22:46:01,1513e1c2162fb49cd746ba50630bff56d006b0cc22788fdcac68aed981e59ce8,3.09,3.4,3.27,True,ok,True,True,per_row,
600470_2026-06-24,600470,2026-06-24,d0,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600470_daily.pkl,2026-07-13 13:16:52,f05d80f561a8458e578bc657399179952502262de2de16f39b140264415c731e,6.32,6.44,6.07,True,ok,True,True,per_row,
600769_2026-06-23,600769,2026-06-24,post,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600769_daily.pkl,2026-07-07 23:28:15,10713ff09098985f06629f82d98acc6117aee575a4fa3553be80709132dba6b4,20.21,22.11,20.8,True,ok,True,True,per_row,
600851_2026-06-24,600851,2026-06-24,d0,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600851_daily.pkl,2026-08-03 22:46:06,cdf16c887fe94ad9b798247daa4aa0d965de004cf6fe24fb00911cf5dd52c069,10.05,9.68,8.8,True,ok,True,True,per_row,
601869_2026-06-24,601869,2026-06-24,d0,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\601869_daily.pkl,2026-08-03 22:46:10,a5e3431fcfbb6878951c7ac3233d2c321593b783da46a1d5b674b36aa1916962,598.0,582.0,543.0,True,ok,True,True,per_row,
603082_2026-06-23,603082,2026-06-24,post,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603082_daily.pkl,2026-07-31 17:42:07,71d27fb5517d9b766539cafe3675290f4aafd3f7c895ddaec180e57e6f5e3655,46.95,48.85,42.9,True,ok,True,True,per_row,
603261_2026-06-22,603261,2026-06-24,post,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603261_daily.pkl,2026-08-03 22:01:20,90eba491279846731d91ab663710eb21536c38dabd9f9163b7b4641d3328653c,49.0,57.2,57.2,True,ok,True,True,per_row,
603380_2026-06-23,603380,2026-06-24,post,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603380_daily.pkl,2026-07-13 13:17:43,c14fef574881956ad5e167eb01304277e36839550b8aa63934009da524a82f99,44.38,47.8,45.94,True,ok,True,True,per_row,
603663_2026-06-23,603663,2026-06-24,post,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603663_daily.pkl,2026-07-24 22:11:16,e5930299c2e6ce9e737a1de50997c0509bb163fc8ec1814102b392b846218bcd,104.07,98.8,94.53,True,ok,True,True,per_row,
603757_2026-06-24,603757,2026-06-24,d0,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\603757_daily.pkl,2026-07-16 22:40:44,7bccc5f3117446519a20aef1e547e468446e4efafeacc65fcbcc6bc856f82c22,72.73,76.49,74.22,True,ok,True,True,per_row,
605377_2026-06-24,605377,2026-06-24,d0,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\605377_daily.pkl,2026-07-13 13:17:09,7a2eba71ee7e122615f9ecfcbf1d354571292f87e71e44153f37b911b56f151a,9.2,9.04,8.65,True,ok,True,True,per_row,
605580_2026-06-24,605580,2026-06-24,d0,TRAIN_PRIMARY,2026-06-25,2026-06-26,2026-06-25,2026-06-26,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\605580_daily.pkl,2026-08-03 22:46:20,ac6e1b7b9ef51490ac373f17c01054307bfbe6830a792581da5a6c26051258a4,29.8,29.62,28.36,True,ok,True,True,per_row,
000070_2026-06-24,000070,2026-06-25,post,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\000070_daily.pkl,2026-08-03 22:45:26,b4ef4015d3ba82e6c8bc1f1c3fc08eeb4a860040516b5a2e4afa30f75c175656,24.6,22.35,20.37,True,ok,True,True,per_row,
000566_2026-06-25,000566,2026-06-25,d0,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\000566_daily.pkl,2026-08-03 21:58:41,82dc5dab66b004a5f89b9e215489d3143705b329296acb34a4e009dc137ea3e5,4.55,4.54,4.54,True,ok,True,True,per_row,
000571_2026-06-24,000571,2026-06-25,post,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\000571_daily.pkl,2026-08-03 22:02:02,660f503402ced9e5e179cfb1e202bc5f872e5817b8a7d428a23d6dd30437b174,6.6,6.45,6.3,True,ok,True,True,per_row,
000657_2026-06-23,000657,2026-06-25,post,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\000657_daily.pkl,2026-06-29 14:04:57,88e8097d96fdf73b5dfa2381cdf3f965a212ab3fd8ba35513a9de3cf50d4a0b0,103.06,101.5,96.24,True,ok,True,True,per_row,
000811_2026-06-23,000811,2026-06-25,post,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\000811_daily.pkl,2026-07-16 22:40:05,e69fc43cb344b0027486f45a287b43f01f389c596101816bfbb258ea7ad87dc0,54.48,55.23,51.11,True,ok,True,True,per_row,
001296_2026-06-23,001296,2026-06-25,post,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\001296_daily.pkl,2026-08-03 22:45:37,ff4a7516fceb9b3509ee419dd7e01787df536902e23b6fdb95dcf2a1b08568c7,20.7,20.49,19.2,True,ok,True,True,per_row,
002297_2026-06-23,002297,2026-06-25,post,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002297_daily.pkl,2026-06-29 14:26:57,2aead9d8f6614ab514868be34815ad2c44fb65a983b7865efb93f1a681499d5e,33.48,31.51,28.37,True,ok,True,True,per_row,
002354_2026-06-23,002354,2026-06-25,post,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002354_daily.pkl,2026-08-03 22:00:33,78f071362f84268f25a145708776f9c1ba2364d9967d721682b84651649bb02a,8.23,9.68,9.11,True,ok,True,True,per_row,
002580_2026-06-25,002580,2026-06-25,d0,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002580_daily.pkl,2026-07-31 17:41:27,cead3a64486715664af408f9dc23a747f464066ab32f619f2871871c88c4000b,24.94,21.88,20.71,True,ok,True,True,per_row,
002584_2026-06-25,002584,2026-06-25,d0,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002584_daily.pkl,2026-07-06 21:56:41,453773f3aed7c21dbf4f2102d8e7575638c3d634e5f553e60d275f42e6ca93b4,9.92,10.3,9.35,True,ok,True,True,per_row,
002631_2026-06-25,002631,2026-06-25,d0,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002631_daily.pkl,2026-07-05 23:29:55,0b43389e554925e0e88611232b74cfa5b176e6bbfea08082d2e368268b0b5493,9.9,10.28,10.26,True,ok,True,True,per_row,
002655_2026-06-23,002655,2026-06-25,post,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002655_daily.pkl,2026-06-29 14:27:04,cf78662d08d3913759f8a7b2105a48b13b5037b56d903d7317b8f45102f2b077,49.11,50.63,46.02,True,ok,True,True,per_row,
002672_2026-06-24,002672,2026-06-25,post,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002672_daily.pkl,2026-08-03 22:45:47,4c82b208c0d0c5ed83f01d3c131b1e796bc478c3fa33efc96ce63210fd42ee8e,3.87,3.68,3.53,True,ok,True,True,per_row,
002687_2026-06-25,002687,2026-06-25,d0,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002687_daily.pkl,2026-07-31 17:43:18,7430e5f2e1b009a26b557fbebdfae294875b70cdaecb239efe95bad39f7460cf,4.38,4.97,4.97,True,ok,True,True,per_row,
002805_2026-06-23,002805,2026-06-25,post,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002805_daily.pkl,2026-07-05 23:30:02,761512d7250c64bef9bf673e312e5aa7cebd87fff38981110774d7f8e526e3a2,29.01,27.37,25.99,True,ok,True,True,per_row,
002830_2026-06-24,002830,2026-06-25,post,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\002830_daily.pkl,2026-07-05 23:30:03,121a5c4f11b8c08b33a23d3f9f72e8f55affd2745fb218e2dbe80a9443de94af,16.6,16.7,15.72,True,ok,True,True,per_row,
003031_2026-06-23,003031,2026-06-25,post,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\003031_daily.pkl,2026-07-24 22:10:34,a3da915b290a0bbbbed2326c3f6a36e27dd23721f61e37f938f9778185cbfc4e,189.05,188.89,170.35,True,ok,True,True,per_row,
600162_2026-06-23,600162,2026-06-25,post,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600162_daily.pkl,2026-08-03 21:59:03,942458285e82ba0745d4a56727074ae5bb06b9977000c465bbaafb227ab747e3,3.45,3.2,2.94,True,ok,True,True,per_row,
600172_2026-06-24,600172,2026-06-25,post,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600172_daily.pkl,2026-07-13 13:16:49,faaca1770c89874c3535192a53753aab95914cca511d8d82ab80419b07f29a57,17.45,17.0,16.16,True,ok,True,True,per_row,
600322_2026-06-24,600322,2026-06-25,post,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600322_daily.pkl,2026-08-03 22:45:59,9fa2d01eed2582ef7b97ab8446f3bab68b5271a5848c0394c1c3e284a923c614,2.76,2.73,2.59,True,ok,True,True,per_row,
600379_2026-06-25,600379,2026-06-25,d0,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600379_daily.pkl,2026-07-27 17:21:14,40d13ef0efddf32455fd01816f02639efef0f69242656223d0f416847bbaf5ac,15.02,14.85,13.7,True,ok,True,True,per_row,
600400_2026-06-24,600400,2026-06-25,post,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600400_daily.pkl,2026-08-03 22:46:01,1513e1c2162fb49cd746ba50630bff56d006b0cc22788fdcac68aed981e59ce8,3.28,3.32,3.11,True,ok,True,True,per_row,
600470_2026-06-24,600470,2026-06-25,post,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600470_daily.pkl,2026-07-13 13:16:52,f05d80f561a8458e578bc657399179952502262de2de16f39b140264415c731e,6.3,6.23,5.94,True,ok,True,True,per_row,
600769_2026-06-23,600769,2026-06-25,post,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600769_daily.pkl,2026-07-07 23:28:15,10713ff09098985f06629f82d98acc6117aee575a4fa3553be80709132dba6b4,21.4,20.89,20.7,True,ok,True,True,per_row,
600851_2026-06-24,600851,2026-06-25,post,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600851_daily.pkl,2026-08-03 22:46:06,cdf16c887fe94ad9b798247daa4aa0d965de004cf6fe24fb00911cf5dd52c069,9.52,9.44,8.88,True,ok,True,True,per_row,
600909_2026-06-25,600909,2026-06-25,d0,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\600909_daily.pkl,2026-07-16 22:40:37,0e101a960de1440331bb0bda7b618d4c1109d7d4a58b5ebc5d952036b544dc8d,12.0,12.84,11.72,True,ok,True,True,per_row,
601869_2026-06-24,601869,2026-06-25,post,TRAIN_PRIMARY,2026-06-26,2026-06-29,2026-06-26,2026-06-29,expected_date_daily_cache,expected_date_daily_cache,F:\fenqixuangu\data\cache\daily\601869_daily.pkl,2026-08-03 22:46:10,a5e3431fcfbb6878951c7ac3233d2c321593b783da46a1d5b674b36aa1916962,565.07,549.19,527.1,True,ok,True,True,per_row,
