code,trade_date,source_a,source_b,open_a,open_b,high_a,high_b,low_a,low_b,close_a,close_b,volume_a,volume_b,amount_a,amount_b,price_fields_equal,target7_would_differ,tail_loss_would_differ,recommended_authoritative_source,recommendation_reason
000090,2026-06-02,PRIMARY_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,3.79,3.79,3.83,3.83,3.66,3.66,3.7,3.7,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603717,2026-07-07,PRIMARY_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,6.83,6.83,7.0,7.0,6.56,6.56,6.62,6.62,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603717,2026-07-07,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,6.83,6.83,7.0,7.0,6.56,6.56,6.62,6.62,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603717,2026-07-07,ALTERNATIVE_DAILY_CACHE,OFFICIAL_DAILY_REPORT,6.83,6.83,7.0,7.0,6.56,6.56,6.62,6.62,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603717,2026-07-08,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,6.68,6.68,6.73,6.73,6.27,6.27,6.29,6.29,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603717,2026-07-08,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,6.68,6.68,6.73,6.73,6.27,6.27,6.29,6.29,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603717,2026-07-08,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,6.68,6.68,6.73,6.73,6.27,6.27,6.29,6.29,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
605488,2026-07-08,PRIMARY_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,31.35,31.35,31.49,31.49,29.22,29.22,30.17,30.17,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
605488,2026-07-08,PRIMARY_DAILY_CACHE,PRIMARY_DAILY_CACHE,31.35,31.35,31.49,31.49,29.22,29.22,30.17,30.17,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
605488,2026-07-08,PRIMARY_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,31.35,31.35,31.49,31.49,29.22,29.22,30.17,30.17,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
605488,2026-07-08,ALTERNATIVE_DAILY_CACHE,PRIMARY_DAILY_CACHE,31.35,31.35,31.49,31.49,29.22,29.22,30.17,30.17,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
605488,2026-07-08,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,31.35,31.35,31.49,31.49,29.22,29.22,30.17,30.17,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
605488,2026-07-08,PRIMARY_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,31.35,31.35,31.49,31.49,29.22,29.22,30.17,30.17,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603338,2026-07-09,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,51.02,51.02,52.58,52.58,50.8,50.8,51.82,51.82,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603717,2026-07-09,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,6.29,6.29,6.49,6.49,6.13,6.13,6.37,6.37,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
000656,2026-07-10,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,1.26,1.26,1.34,1.34,1.23,1.23,1.31,1.31,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
002767,2026-07-10,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,18.45,18.45,18.8,18.8,18.2,18.2,18.2,18.2,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600094,2026-07-10,PRIMARY_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,3.91,3.91,4.07,4.07,3.88,3.88,3.96,3.96,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600094,2026-07-10,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,3.91,3.91,4.07,4.07,3.88,3.88,3.96,3.96,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600094,2026-07-10,ALTERNATIVE_DAILY_CACHE,OFFICIAL_DAILY_REPORT,3.91,3.91,4.07,4.07,3.88,3.88,3.96,3.96,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600094,2026-07-13,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,3.95,3.95,4.02,4.02,3.75,3.75,3.76,3.76,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600094,2026-07-13,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,3.95,3.95,4.02,4.02,3.75,3.75,3.76,3.76,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600094,2026-07-13,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,3.95,3.95,4.02,4.02,3.75,3.75,3.76,3.76,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600246,2026-07-10,PRIMARY_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,20.3,20.3,21.31,21.31,19.8,19.8,19.8,19.8,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600246,2026-07-10,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,20.3,20.3,21.31,21.31,19.8,19.8,19.8,19.8,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600246,2026-07-10,ALTERNATIVE_DAILY_CACHE,OFFICIAL_DAILY_REPORT,20.3,20.3,21.31,21.31,19.8,19.8,19.8,19.8,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600246,2026-07-13,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,19.29,19.29,21.29,21.29,19.27,19.27,19.91,19.91,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600246,2026-07-13,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,19.29,19.29,21.29,21.29,19.27,19.27,19.91,19.91,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600246,2026-07-13,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,19.29,19.29,21.29,21.29,19.27,19.27,19.91,19.91,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600288,2026-07-10,PRIMARY_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,16.53,16.53,17.73,17.73,16.37,16.37,16.54,16.54,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600288,2026-07-10,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,16.53,16.53,17.73,17.73,16.37,16.37,16.54,16.54,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600288,2026-07-10,ALTERNATIVE_DAILY_CACHE,OFFICIAL_DAILY_REPORT,16.53,16.53,17.73,17.73,16.37,16.37,16.54,16.54,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600288,2026-07-13,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,16.51,16.51,17.35,17.35,16.13,16.13,16.64,16.64,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600288,2026-07-13,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,16.51,16.51,17.35,17.35,16.13,16.13,16.64,16.64,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600288,2026-07-13,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,16.51,16.51,17.35,17.35,16.13,16.13,16.64,16.64,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603722,2026-07-10,PRIMARY_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,38.06,38.06,41.38,41.38,37.12,37.12,37.46,37.46,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603722,2026-07-10,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,38.06,38.06,41.38,41.38,37.12,37.12,37.46,37.46,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603722,2026-07-10,ALTERNATIVE_DAILY_CACHE,OFFICIAL_DAILY_REPORT,38.06,38.06,41.38,41.38,37.12,37.12,37.46,37.46,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603722,2026-07-13,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,36.35,36.35,37.17,37.17,33.71,33.71,33.71,33.71,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
000977,2026-07-13,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,91.0,91.0,92.21,92.21,83.8,83.8,85.49,85.49,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
002841,2026-07-13,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,51.51,51.51,54.03,54.03,50.0,50.0,50.92,50.92,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600094,2026-07-14,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,3.83,3.83,3.88,3.88,3.75,3.75,3.85,3.85,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600246,2026-07-14,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,20.15,20.15,20.48,20.48,18.47,18.47,19.17,19.17,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600288,2026-07-14,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,16.31,16.31,17.35,17.35,15.56,15.56,17.18,17.18,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
000887,2026-07-14,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,19.94,19.94,20.17,20.17,18.97,18.97,19.51,19.51,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
002414,2026-07-14,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,13.79,13.79,13.9,13.9,12.61,12.61,13.6,13.6,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603898,2026-07-14,PRIMARY_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,14.83,14.83,14.99,14.99,14.1,14.1,14.31,14.31,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603898,2026-07-14,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,14.83,14.83,14.99,14.99,14.1,14.1,14.31,14.31,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603898,2026-07-14,ALTERNATIVE_DAILY_CACHE,OFFICIAL_DAILY_REPORT,14.83,14.83,14.99,14.99,14.1,14.1,14.31,14.31,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603898,2026-07-15,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,14.1,14.1,14.3,14.3,13.69,13.69,13.84,13.84,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603898,2026-07-15,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,14.1,14.1,14.3,14.3,13.69,13.69,13.84,13.84,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603898,2026-07-15,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,14.1,14.1,14.3,14.3,13.69,13.69,13.84,13.84,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603898,2026-07-16,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,13.77,13.77,13.87,13.87,13.21,13.21,13.29,13.29,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
001395,2026-07-17,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,31.1,31.1,34.54,34.54,30.72,30.72,33.85,33.85,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
601608,2026-07-17,PRIMARY_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,4.7,4.7,4.76,4.76,4.47,4.47,4.5,4.5,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
601608,2026-07-17,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,4.7,4.7,4.76,4.76,4.47,4.47,4.5,4.5,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
601608,2026-07-17,ALTERNATIVE_DAILY_CACHE,OFFICIAL_DAILY_REPORT,4.7,4.7,4.76,4.76,4.47,4.47,4.5,4.5,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
601608,2026-07-20,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,4.5,4.5,4.61,4.61,4.43,4.43,4.56,4.56,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603065,2026-07-17,PRIMARY_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,17.16,17.16,17.16,17.16,17.16,17.16,17.16,17.16,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603065,2026-07-17,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,17.16,17.16,17.16,17.16,17.16,17.16,17.16,17.16,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603065,2026-07-17,ALTERNATIVE_DAILY_CACHE,OFFICIAL_DAILY_REPORT,17.16,17.16,17.16,17.16,17.16,17.16,17.16,17.16,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603065,2026-07-20,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,15.44,15.44,16.16,16.16,15.44,15.44,15.44,15.44,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603065,2026-07-20,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,15.44,15.44,16.16,16.16,15.44,15.44,15.44,15.44,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603065,2026-07-20,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,15.44,15.44,16.16,16.16,15.44,15.44,15.44,15.44,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
605090,2026-07-17,PRIMARY_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,37.52,37.52,39.85,39.85,37.2,37.2,38.2,38.2,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
605090,2026-07-17,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,37.52,37.52,39.85,39.85,37.2,37.2,38.2,38.2,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
605090,2026-07-17,ALTERNATIVE_DAILY_CACHE,OFFICIAL_DAILY_REPORT,37.52,37.52,39.85,39.85,37.2,37.2,38.2,38.2,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
605090,2026-07-20,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,39.0,39.0,39.6,39.6,34.38,34.38,34.38,34.38,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
605255,2026-07-17,PRIMARY_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,77.61,77.61,77.64,77.64,70.62,70.62,70.62,70.62,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
605255,2026-07-17,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,77.61,77.61,77.64,77.64,70.62,70.62,70.62,70.62,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
605255,2026-07-17,ALTERNATIVE_DAILY_CACHE,OFFICIAL_DAILY_REPORT,77.61,77.61,77.64,77.64,70.62,70.62,70.62,70.62,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
605255,2026-07-20,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,69.95,69.95,69.95,69.95,63.56,63.56,64.0,64.0,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
605255,2026-07-20,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,69.95,69.95,69.95,69.95,63.56,63.56,64.0,64.0,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
605255,2026-07-20,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,69.95,69.95,69.95,69.95,63.56,63.56,64.0,64.0,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
000504,2026-07-20,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,8.4,8.4,8.58,8.58,8.01,8.01,8.26,8.26,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
002739,2026-07-20,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,9.59,9.59,10.14,10.14,9.08,9.08,9.08,9.08,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600785,2026-07-20,PRIMARY_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,8.28,8.28,8.88,8.88,7.81,7.81,8.05,8.05,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600785,2026-07-20,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,8.28,8.28,8.88,8.88,7.81,7.81,8.05,8.05,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600785,2026-07-20,ALTERNATIVE_DAILY_CACHE,OFFICIAL_DAILY_REPORT,8.28,8.28,8.88,8.88,7.81,7.81,8.05,8.05,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
603065,2026-07-21,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,13.9,13.9,14.78,14.78,13.9,13.9,13.9,13.9,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
605255,2026-07-21,ALTERNATIVE_DAILY_CACHE,ALTERNATIVE_DAILY_CACHE,64.98,64.98,67.99,67.99,63.89,63.89,66.8,66.8,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
002632,2026-07-21,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
002677,2026-07-21,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,6.49,6.49,6.7,6.7,6.44,6.44,6.44,6.44,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
002829,2026-07-21,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,19.87,19.87,21.53,21.53,19.26,19.26,21.49,21.49,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
000037,2026-07-24,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,9.47,9.47,9.64,9.64,8.97,8.97,8.97,8.97,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
000037,2026-07-27,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,8.75,8.75,9.2,9.2,8.61,8.61,9.17,9.17,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
000037,2026-07-27,PRIMARY_DAILY_CACHE,PRIMARY_DAILY_CACHE,8.75,8.75,9.2,9.2,8.61,8.61,9.17,9.17,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
000037,2026-07-27,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,8.75,8.75,9.2,9.2,8.61,8.61,9.17,9.17,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
000037,2026-07-27,OFFICIAL_DAILY_REPORT,PRIMARY_DAILY_CACHE,8.75,8.75,9.2,9.2,8.61,8.61,9.17,9.17,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
000037,2026-07-27,OFFICIAL_DAILY_REPORT,OFFICIAL_DAILY_REPORT,8.75,8.75,9.2,9.2,8.61,8.61,9.17,9.17,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
000037,2026-07-27,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,8.75,8.75,9.2,9.2,8.61,8.61,9.17,9.17,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
000722,2026-07-24,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,13.57,13.57,13.79,13.79,12.77,12.77,12.77,12.77,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
000889,2026-07-24,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,3.64,3.64,3.77,3.77,3.56,3.56,3.58,3.58,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
002213,2026-07-24,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,27.16,27.16,27.98,27.98,26.82,26.82,26.93,26.93,,,,,True,,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600644,2026-07-24,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,9.8,9.8,9.95,9.95,9.39,9.39,9.39,9.39,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
600644,2026-07-27,PRIMARY_DAILY_CACHE,OFFICIAL_DAILY_REPORT,9.01,9.01,9.82,9.82,8.9,8.9,9.38,9.38,,,,,True,False,,PRIMARY_DAILY_CACHE,主日线缓存为 loader 实际读取路径 (data/cache/daily); 冲突仅记录不合并
